training_year,trial,codes,sharpe
2022,78,159611.SZ|159869.SZ|164824.SZ|501018.SH|510210.SH|510500.SH|510880.SH|512170.SH|512200.SH|513030.SH|513080.SH|513100.SH|513180.SH|515220.SH|515880.SH,-0.5699059379869782
2022,79,159852.SZ|159869.SZ|159901.SZ|159928.SZ|159949.SZ|510180.SH|510210.SH|512040.SH|512400.SH|512880.SH|512890.SH|513070.SH|513180.SH|515210.SH|562500.SH,-2.1133410105629844
2022,80,159611.SZ|159766.SZ|159851.SZ|159915.SZ|159920.SZ|159985.SZ|501018.SH|512170.SH|512660.SH|513070.SH|515210.SH|515880.SH|518880.SH|562500.SH|588000.SH,-0.6831135737967623
2022,81,159796.SZ|159865.SZ|159869.SZ|159967.SZ|160644.SZ|510180.SH|512660.SH|512890.SH|513030.SH|513070.SH|513100.SH|513500.SH|515210.SH|518880.SH|588000.SH,-1.4452498702910948
2022,82,159766.SZ|159851.SZ|159920.SZ|159980.SZ|160644.SZ|510500.SH|510880.SH|512100.SH|512800.SH|513030.SH|513500.SH|515220.SH|515790.SH|515880.SH|518880.SH,-0.5387138634541334
2022,83,159865.SZ|159901.SZ|159915.SZ|159967.SZ|501018.SH|510300.SH|510500.SH|512040.SH|512170.SH|512400.SH|512660.SH|513030.SH|515880.SH|518880.SH|588000.SH,-1.1211057487699267
2022,84,159825.SZ|159865.SZ|159901.SZ|159980.SZ|160644.SZ|161226.SZ|501018.SH|510210.SH|512100.SH|512660.SH|513100.SH|513180.SH|515220.SH|518880.SH|562500.SH,-0.5728608345706558
2022,85,159766.SZ|159851.SZ|159869.SZ|159928.SZ|159949.SZ|159980.SZ|510180.SH|510880.SH|512100.SH|512200.SH|512660.SH|512880.SH|513100.SH|515220.SH|518880.SH,-0.6199887019102496
2022,86,159796.SZ|159852.SZ|159869.SZ|159870.SZ|159915.SZ|159920.SZ|159928.SZ|159949.SZ|512100.SH|513070.SH|513500.SH|515210.SH|516150.SH|518880.SH|588000.SH,-1.9568318498625437
2022,87,159869.SZ|159920.SZ|159981.SZ|164824.SZ|510050.SH|510500.SH|510880.SH|512040.SH|512170.SH|512660.SH|512880.SH|513080.SH|513500.SH|518880.SH|562500.SH,-0.8921055715113129
2022,88,159766.SZ|159796.SZ|159869.SZ|159870.SZ|159980.SZ|159981.SZ|161226.SZ|501018.SH|512100.SH|512890.SH|513080.SH|513100.SH|513500.SH|516150.SH|588000.SH,-1.100331096998413
2022,89,159766.SZ|159825.SZ|159869.SZ|159915.SZ|159928.SZ|159949.SZ|501018.SH|510300.SH|513100.SH|513500.SH|515220.SH|515790.SH|515880.SH|518880.SH|588000.SH,-0.6893504363995118
2022,90,159611.SZ|159796.SZ|159869.SZ|159901.SZ|159928.SZ|164824.SZ|510050.SH|510300.SH|510500.SH|512200.SH|512800.SH|512890.SH|513030.SH|513880.SH|518880.SH,-0.9700547371507945
2022,91,159611.SZ|159825.SZ|159851.SZ|159949.SZ|159967.SZ|159985.SZ|510300.SH|510500.SH|512040.SH|512400.SH|512660.SH|512800.SH|512880.SH|512890.SH|513080.SH,-1.1234700689406183
2022,92,159869.SZ|159870.SZ|159915.SZ|159985.SZ|164824.SZ|501018.SH|510210.SH|510880.SH|512170.SH|512980.SH|513070.SH|515210.SH|518880.SH|562500.SH|588000.SH,0.32218647023843855
2022,93,159796.SZ|159928.SZ|159967.SZ|159985.SZ|164824.SZ|510300.SH|510880.SH|512040.SH|512100.SH|512170.SH|512800.SH|512980.SH|513030.SH|513080.SH|513880.SH,-0.13750610410160038
2022,94,159796.SZ|159851.SZ|159865.SZ|159870.SZ|159928.SZ|159967.SZ|510050.SH|512040.SH|512100.SH|512200.SH|512660.SH|512880.SH|512890.SH|515210.SH|588000.SH,-1.7021802337643817
2022,95,159611.SZ|159851.SZ|159869.SZ|159928.SZ|159949.SZ|160644.SZ|164824.SZ|510050.SH|512040.SH|512100.SH|512800.SH|512980.SH|513080.SH|515210.SH|562500.SH,-1.7092114207937876
2022,96,159611.SZ|159915.SZ|159949.SZ|159981.SZ|161226.SZ|510050.SH|512040.SH|512170.SH|512200.SH|512400.SH|512660.SH|512890.SH|512980.SH|516150.SH|518880.SH,-1.0369636134284879
2022,97,159611.SZ|159796.SZ|159852.SZ|159915.SZ|159920.SZ|159949.SZ|159985.SZ|160644.SZ|161226.SZ|512400.SH|512800.SH|513080.SH|515210.SH|515220.SH|518880.SH,-0.14539125553897694
2022,98,159611.SZ|159852.SZ|159901.SZ|160644.SZ|510500.SH|512200.SH|512400.SH|512800.SH|513080.SH|513180.SH|513500.SH|513880.SH|515220.SH|515790.SH|518880.SH,-0.6171058759354907
2022,99,159825.SZ|159920.SZ|159928.SZ|159967.SZ|160644.SZ|510050.SH|510210.SH|510880.SH|512660.SH|512880.SH|513880.SH|515790.SH|515880.SH|516150.SH|562500.SH,-2.0929069930842634
2022,100,159611.SZ|159825.SZ|159865.SZ|159869.SZ|159901.SZ|159915.SZ|159980.SZ|159981.SZ|510880.SH|512170.SH|512660.SH|512800.SH|512980.SH|513030.SH|515790.SH,-1.5942299574531744
2023,1,159920.SZ|159980.SZ|164824.SZ|510210.SH|510500.SH|512040.SH|512100.SH|512170.SH|513100.SH|513120.SH|513180.SH|513290.SH|515790.SH|562500.SH|588000.SH,0.1866654104217652
2023,2,159825.SZ|159915.SZ|159981.SZ|160644.SZ|164824.SZ|510210.SH|510880.SH|512100.SH|512170.SH|512400.SH|512660.SH|513290.SH|513500.SH|515790.SH|588000.SH,-0.0058835553235003285
2023,3,159611.SZ|159796.SZ|159870.SZ|159920.SZ|161226.SZ|501018.SH|510180.SH|510300.SH|512040.SH|512980.SH|513120.SH|513290.SH|515880.SH|518880.SH|588200.SH,-0.37153853688982247
2023,4,159766.SZ|159852.SZ|159865.SZ|159870.SZ|159920.SZ|161226.SZ|510300.SH|512040.SH|512100.SH|513030.SH|513100.SH|513120.SH|513290.SH|513310.SH|513500.SH,-0.4989883340281996
2023,5,159687.SZ|159796.SZ|159865.SZ|159920.SZ|164824.SZ|512660.SH|512880.SH|512980.SH|513080.SH|513120.SH|513880.SH|515220.SH|515790.SH|562500.SH|588200.SH,-0.19400748714180563
2023,6,159796.SZ|159865.SZ|159869.SZ|159901.SZ|159915.SZ|159985.SZ|510180.SH|510300.SH|512100.SH|513030.SH|513310.SH|515210.SH|515220.SH|515880.SH|516150.SH,-0.38517094209154407
2023,7,159687.SZ|159766.SZ|159796.SZ|159870.SZ|159928.SZ|164824.SZ|512200.SH|512800.SH|513100.SH|513120.SH|513180.SH|513290.SH|513880.SH|515210.SH|515880.SH,0.6134236227661937
2023,8,159901.SZ|159920.SZ|159980.SZ|510180.SH|510300.SH|512100.SH|512170.SH|513070.SH|513080.SH|513120.SH|513180.SH|515220.SH|515790.SH|516150.SH|588000.SH,-1.9237635139041087
2023,9,159851.SZ|159870.SZ|159920.SZ|159928.SZ|159985.SZ|161226.SZ|164824.SZ|510050.SH|510210.SH|510300.SH|512880.SH|512980.SH|513180.SH|515220.SH|518880.SH,-0.3094665974441277
2023,10,159851.SZ|159865.SZ|159901.SZ|159928.SZ|159980.SZ|160644.SZ|510050.SH|510500.SH|510880.SH|512100.SH|512170.SH|512660.SH|512800.SH|513100.SH|513310.SH,-0.5361530713380885
2023,11,159869.SZ|159901.SZ|159981.SZ|164824.SZ|510210.SH|510500.SH|512170.SH|512200.SH|512800.SH|512880.SH|512890.SH|513120.SH|513290.SH|515880.SH|588200.SH,0.8162084963917529
2023,12,159766.SZ|159796.SZ|159967.SZ|160644.SZ|510180.SH|512660.SH|512980.SH|513100.SH|513120.SH|513880.SH|515210.SH|515220.SH|516150.SH|562500.SH|588200.SH,-0.6451622168412798
2023,13,159870.SZ|159967.SZ|159980.SZ|159985.SZ|164824.SZ|510050.SH|512100.SH|512170.SH|512660.SH|512890.SH|512980.SH|513030.SH|513310.SH|515220.SH|515880.SH,0.7091485891168807
2023,14,159611.SZ|159766.SZ|159825.SZ|159901.SZ|159915.SZ|159949.SZ|160644.SZ|161226.SZ|501018.SH|510500.SH|512100.SH|513070.SH|513120.SH|516150.SH|588200.SH,-2.019165047794959
2023,15,159796.SZ|159825.SZ|159870.SZ|159980.SZ|159981.SZ|161226.SZ|510500.SH|512100.SH|512660.SH|512800.SH|512890.SH|513070.SH|513080.SH|513310.SH|515220.SH,-1.545271211897314
2023,16,159766.SZ|159901.SZ|159915.SZ|159920.SZ|159928.SZ|159967.SZ|159981.SZ|161226.SZ|512980.SH|513030.SH|513120.SH|513310.SH|513500.SH|515210.SH|515220.SH,-0.9878626498545101
2023,17,159851.SZ|159865.SZ|159901.SZ|159915.SZ|159920.SZ|159967.SZ|510050.SH|510180.SH|510880.SH|512400.SH|512660.SH|513120.SH|515210.SH|562500.SH|588200.SH,-1.5959777272434292
2023,18,159796.SZ|159825.SZ|159870.SZ|159928.SZ|159985.SZ|160644.SZ|512200.SH|512880.SH|513030.SH|513070.SH|513180.SH|513290.SH|518880.SH|562500.SH|588000.SH,-0.8504529489342875
2023,19,159687.SZ|159766.SZ|159869.SZ|510050.SH|510180.SH|510300.SH|510880.SH|512040.SH|512660.SH|512800.SH|512890.SH|513180.SH|515220.SH|515880.SH|516150.SH,-0.49517411328578814
2023,20,159611.SZ|159766.SZ|159870.SZ|159981.SZ|159985.SZ|160644.SZ|501018.SH|510880.SH|512800.SH|513030.SH|513310.SH|513880.SH|515220.SH|515790.SH|562500.SH,-0.1889679223058986
2023,21,161226.SZ|510050.SH|510300.SH|510500.SH|510880.SH|512100.SH|512170.SH|512800.SH|512880.SH|513100.SH|513120.SH|513290.SH|513500.SH|515790.SH|518880.SH,-0.11318064450436198
2023,22,159687.SZ|159869.SZ|159870.SZ|159985.SZ|501018.SH|510050.SH|510180.SH|510210.SH|512170.SH|513030.SH|513070.SH|513100.SH|513120.SH|513290.SH|515210.SH,0.3429256186296147
2023,23,159766.SZ|159825.SZ|159870.SZ|160644.SZ|164824.SZ|510300.SH|510500.SH|510880.SH|512100.SH|512800.SH|513880.SH|515790.SH|518880.SH|588000.SH|588200.SH,0.28113649356791975
2023,24,159766.SZ|159869.SZ|159928.SZ|159949.SZ|160644.SZ|512800.SH|512890.SH|512980.SH|513080.SH|513100.SH|513180.SH|513290.SH|513310.SH|515790.SH|588200.SH,-0.11419220333178069
2023,25,159825.SZ|159852.SZ|159870.SZ|159915.SZ|159949.SZ|159980.SZ|159985.SZ|510210.SH|512100.SH|512890.SH|513290.SH|513500.SH|515210.SH|515790.SH|588000.SH,-0.7606682092326249
2023,26,159611.SZ|159766.SZ|159851.SZ|159967.SZ|159980.SZ|159981.SZ|161226.SZ|510180.SH|512100.SH|512400.SH|513290.SH|513310.SH|513500.SH|515880.SH|518880.SH,-0.3457934635701586
2023,27,159611.SZ|159687.SZ|159980.SZ|510210.SH|512040.SH|512100.SH|512890.SH|513070.SH|513100.SH|513180.SH|513310.SH|515210.SH|515790.SH|518880.SH|588000.SH,0.1570987002334497
2023,28,159869.SZ|159901.SZ|159949.SZ|159980.SZ|160644.SZ|510500.SH|512040.SH|512890.SH|513030.SH|513100.SH|513120.SH|513880.SH|516150.SH|518880.SH|562500.SH,0.11961180868635217
2023,29,159825.SZ|159865.SZ|159915.SZ|159949.SZ|159967.SZ|510300.SH|510500.SH|512660.SH|513080.SH|513100.SH|513120.SH|513310.SH|515790.SH|562500.SH|588000.SH,-1.0410678475512087
2023,30,159766.SZ|159869.SZ|159901.SZ|159920.SZ|159949.SZ|159980.SZ|501018.SH|510500.SH|510880.SH|512880.SH|513120.SH|515210.SH|515880.SH|588000.SH|588200.SH,-0.4826722812885196
2023,31,159766.SZ|159796.SZ|159869.SZ|159870.SZ|159928.SZ|159967.SZ|512040.SH|512100.SH|512200.SH|512400.SH|512660.SH|513080.SH|515220.SH|515790.SH|518880.SH,-1.9012979905870127
2023,32,159796.SZ|159870.SZ|159980.SZ|160644.SZ|161226.SZ|510050.SH|510210.SH|510500.SH|512040.SH|512170.SH|512890.SH|513030.SH|513070.SH|513120.SH|513290.SH,-0.7934680096090041
2023,33,159851.SZ|159852.SZ|159870.SZ|159915.SZ|159949.SZ|510210.SH|510880.SH|512040.SH|512880.SH|512890.SH|513310.SH|515210.SH|515220.SH|515880.SH|518880.SH,-0.7517880120385423
2023,34,159687.SZ|159851.SZ|159852.SZ|159901.SZ|159915.SZ|159920.SZ|510180.SH|510300.SH|512890.SH|513070.SH|513100.SH|513180.SH|515790.SH|562500.SH|588000.SH,-0.5854712493305451
2023,35,159825.SZ|159851.SZ|159870.SZ|160644.SZ|161226.SZ|512040.SH|512200.SH|512400.SH|512800.SH|512880.SH|513290.SH|513880.SH|515210.SH|515790.SH|515880.SH,-0.3554982426551133
2023,36,159825.SZ|159865.SZ|159928.SZ|159985.SZ|510050.SH|510210.SH|510500.SH|510880.SH|512100.SH|512890.SH|513070.SH|513120.SH|513180.SH|513290.SH|516150.SH,-0.31016010769884383
2023,37,159687.SZ|159851.SZ|159949.SZ|159980.SZ|160644.SZ|501018.SH|510210.SH|510880.SH|512100.SH|512200.SH|512660.SH|512800.SH|512880.SH|513070.SH|513120.SH,-0.7559498189223328
2023,38,159796.SZ|159901.SZ|159928.SZ|159949.SZ|159980.SZ|160644.SZ|161226.SZ|510210.SH|510500.SH|512200.SH|512880.SH|512890.SH|513100.SH|513290.SH|562500.SH,-0.582725517483605
2023,39,159766.SZ|159851.SZ|159967.SZ|161226.SZ|164824.SZ|510180.SH|512040.SH|512170.SH|512660.SH|512980.SH|513500.SH|513880.SH|515210.SH|516150.SH|588000.SH,-0.7498895784208381
2023,40,159611.SZ|159851.SZ|159865.SZ|159869.SZ|159870.SZ|159928.SZ|159980.SZ|161226.SZ|510300.SH|512170.SH|512400.SH|513080.SH|513500.SH|518880.SH|588200.SH,-1.2857901953728206
2023,41,159766.SZ|159852.SZ|159901.SZ|164824.SZ|510500.SH|510880.SH|512100.SH|512170.SH|512200.SH|512980.SH|513180.SH|515790.SH|518880.SH|562500.SH|588200.SH,-0.34750245061716933
2023,42,159611.SZ|159687.SZ|159981.SZ|510050.SH|510180.SH|510880.SH|512040.SH|512100.SH|512170.SH|512800.SH|512890.SH|513030.SH|513080.SH|513310.SH|516150.SH,0.300963718299313
2023,43,159611.SZ|159851.SZ|159901.SZ|159920.SZ|159967.SZ|159980.SZ|510050.SH|510210.SH|510300.SH|510880.SH|512800.SH|512880.SH|512890.SH|513180.SH|513310.SH,-0.9192063611795985
2023,44,159611.SZ|159766.SZ|159796.SZ|159851.SZ|159870.SZ|159980.SZ|159981.SZ|160644.SZ|510180.SH|510210.SH|510300.SH|512170.SH|512800.SH|513100.SH|588200.SH,-0.8452706300944415
2023,45,159870.SZ|159967.SZ|501018.SH|510300.SH|512800.SH|512880.SH|512890.SH|513100.SH|513310.SH|513500.SH|515220.SH|515880.SH|516150.SH|518880.SH|588000.SH,0.7055888912099322
2023,46,159851.SZ|159869.SZ|159915.SZ|159920.SZ|159967.SZ|159985.SZ|510180.SH|512200.SH|512400.SH|512800.SH|512890.SH|515210.SH|515880.SH|562500.SH|588000.SH,-0.638880919992367
2023,47,159687.SZ|159796.SZ|159851.SZ|159869.SZ|159870.SZ|159967.SZ|159981.SZ|510180.SH|512040.SH|512100.SH|512170.SH|512980.SH|513290.SH|515790.SH|562500.SH,-0.0016748879802339033
2023,48,159687.SZ|159796.SZ|159825.SZ|159851.SZ|159870.SZ|159949.SZ|510050.SH|512100.SH|512880.SH|512980.SH|513030.SH|513120.SH|515220.SH|515790.SH|518880.SH,-0.7973299314914462
2023,49,159611.SZ|159766.SZ|159851.SZ|159852.SZ|159865.SZ|159920.SZ|159949.SZ|159980.SZ|501018.SH|510050.SH|510500.SH|513180.SH|513290.SH|515220.SH|516150.SH,-1.774565212926016
2023,50,159766.SZ|159851.SZ|159980.SZ|160644.SZ|510300.SH|512170.SH|512660.SH|512890.SH|512980.SH|513070.SH|515210.SH|515790.SH|515880.SH|518880.SH|588000.SH,-1.2460141824095408
2023,51,159766.SZ|159901.SZ|159949.SZ|159967.SZ|159981.SZ|510180.SH|510500.SH|512170.SH|512660.SH|512800.SH|513290.SH|513310.SH|515220.SH|515790.SH|515880.SH,-0.8383322360201413
2023,52,159687.SZ|159928.SZ|160644.SZ|501018.SH|510500.SH|512170.SH|512400.SH|512980.SH|513080.SH|513100.SH|513290.SH|515790.SH|515880.SH|588000.SH|588200.SH,0.2660479107218548
2023,53,159611.SZ|159687.SZ|159851.SZ|159865.SZ|159901.SZ|159920.SZ|164824.SZ|510500.SH|512100.SH|512880.SH|513080.SH|513120.SH|513290.SH|518880.SH|562500.SH,0.257190569370005
2023,54,159865.SZ|159915.SZ|159928.SZ|159949.SZ|510180.SH|510210.SH|510300.SH|512880.SH|512890.SH|512980.SH|513080.SH|513100.SH|515210.SH|516150.SH|518880.SH,-0.35203982131200795
2023,55,159825.SZ|159851.SZ|159901.SZ|159981.SZ|161226.SZ|510050.SH|512040.SH|512100.SH|512170.SH|512400.SH|512660.SH|512880.SH|512980.SH|513030.SH|513290.SH,-1.1207309127844451
2023,56,159687.SZ|159915.SZ|159980.SZ|160644.SZ|164824.SZ|510050.SH|510210.SH|510500.SH|512100.SH|512880.SH|513080.SH|513180.SH|513880.SH|515220.SH|518880.SH,0.18166971937105397
2023,57,159852.SZ|159865.SZ|159949.SZ|159967.SZ|159981.SZ|510180.SH|510500.SH|512100.SH|512660.SH|512800.SH|513120.SH|513180.SH|513500.SH|513880.SH|516150.SH,-0.4710316529843773
2023,58,159611.SZ|159852.SZ|159928.SZ|159967.SZ|510180.SH|510300.SH|510880.SH|512100.SH|512890.SH|513100.SH|513180.SH|513310.SH|515790.SH|515880.SH|562500.SH,-0.5450646780585211
2023,59,159687.SZ|159920.SZ|160644.SZ|164824.SZ|510180.SH|510210.SH|510880.SH|512040.SH|512170.SH|512400.SH|512890.SH|513080.SH|562500.SH|588000.SH|588200.SH,0.11251766137141168
2023,60,159796.SZ|160644.SZ|510050.SH|512100.SH|512200.SH|512880.SH|512890.SH|513030.SH|513070.SH|513080.SH|513100.SH|513500.SH|515880.SH|562500.SH|588200.SH,0.29661071301711345
2023,61,159796.SZ|159870.SZ|159915.SZ|159928.SZ|159981.SZ|510500.SH|510880.SH|512400.SH|512890.SH|512980.SH|513030.SH|513310.SH|513500.SH|515220.SH|516150.SH,-0.169360544065636
2023,62,159687.SZ|159852.SZ|159901.SZ|159915.SZ|159928.SZ|161226.SZ|510050.SH|512800.SH|512880.SH|513070.SH|513180.SH|513500.SH|515790.SH|562500.SH|588200.SH,-0.8328659270948525
2023,63,159852.SZ|159870.SZ|159920.SZ|159967.SZ|159985.SZ|501018.SH|512800.SH|512890.SH|513080.SH|513100.SH|513500.SH|515220.SH|515790.SH|518880.SH|588200.SH,0.4714868049357274
2023,64,159611.SZ|159870.SZ|159915.SZ|159981.SZ|501018.SH|510300.SH|510880.SH|512170.SH|512800.SH|513030.SH|513070.SH|513120.SH|513180.SH|515210.SH|515790.SH,-0.912270094072038
2023,65,159611.SZ|159825.SZ|159869.SZ|159870.SZ|159949.SZ|159981.SZ|159985.SZ|160644.SZ|161226.SZ|510500.SH|512100.SH|513500.SH|515210.SH|515220.SH|516150.SH,-1.0821279202851006
2023,66,159851.SZ|159865.SZ|159901.SZ|159915.SZ|159985.SZ|160644.SZ|510210.SH|512040.SH|513030.SH|513310.SH|515210.SH|515880.SH|518880.SH|562500.SH|588000.SH,0.26461981127247847
2023,67,159611.SZ|159687.SZ|159796.SZ|159825.SZ|159981.SZ|510300.SH|510880.SH|512040.SH|512100.SH|512660.SH|512880.SH|513080.SH|515210.SH|516150.SH|518880.SH,-1.094489867282557
2023,68,159611.SZ|159687.SZ|159796.SZ|159949.SZ|159980.SZ|159981.SZ|159985.SZ|160644.SZ|161226.SZ|510180.SH|512040.SH|512800.SH|513080.SH|515880.SH|518880.SH,-0.1413753948281252
2023,69,159766.SZ|159869.SZ|159870.SZ|161226.SZ|510300.SH|512040.SH|512200.SH|512890.SH|513030.SH|513070.SH|513080.SH|513120.SH|513290.SH|515880.SH|588000.SH,-0.048926014415959465
2023,70,159687.SZ|159825.SZ|159869.SZ|159949.SZ|161226.SZ|510050.SH|512040.SH|512880.SH|513100.SH|513180.SH|513310.SH|513500.SH|515220.SH|518880.SH|588200.SH,0.24784699940853036
2023,71,159611.SZ|159915.SZ|159980.SZ|501018.SH|510180.SH|510210.SH|510300.SH|510500.SH|512100.SH|512400.SH|512800.SH|513310.SH|515220.SH|515790.SH|515880.SH,-1.6248590828982628
2023,72,159687.SZ|159766.SZ|159851.SZ|159865.SZ|159901.SZ|159928.SZ|159981.SZ|510300.SH|512800.SH|512880.SH|512890.SH|512980.SH|513310.SH|516150.SH|588000.SH,-0.44595526869624175
2023,73,159825.SZ|159852.SZ|159869.SZ|159981.SZ|159985.SZ|510300.SH|512200.SH|512800.SH|512880.SH|512890.SH|512980.SH|513080.SH|513180.SH|515880.SH|588000.SH,-0.19143134998826758
2023,74,159851.SZ|159865.SZ|159920.SZ|159949.SZ|159985.SZ|510210.SH|512100.SH|512200.SH|512980.SH|513080.SH|513500.SH|515210.SH|515220.SH|516150.SH|562500.SH,-0.8126888756896489
2023,75,159825.SZ|159869.SZ|159915.SZ|159928.SZ|159967.SZ|160644.SZ|164824.SZ|512660.SH|512800.SH|512880.SH|513030.SH|513070.SH|513100.SH|513500.SH|515790.SH,-0.07333408534927344
2023,76,159796.SZ|159851.SZ|159915.SZ|159928.SZ|159949.SZ|501018.SH|510050.SH|510300.SH|512200.SH|513180.SH|513310.SH|515210.SH|515880.SH|588000.SH|588200.SH,-0.7347900596642728
2023,77,159687.SZ|159901.SZ|159967.SZ|160644.SZ|501018.SH|510210.SH|512100.SH|512170.SH|512800.SH|512980.SH|513030.SH|513070.SH|513080.SH|513100.SH|588000.SH,0.2891855525323064
2023,78,159967.SZ|164824.SZ|510300.SH|512040.SH|512400.SH|512880.SH|512980.SH|513030.SH|513180.SH|513500.SH|515210.SH|515790.SH|515880.SH|516150.SH|518880.SH,0.3529119362417434
2023,79,159766.SZ|159796.SZ|159852.SZ|159901.SZ|159980.SZ|160644.SZ|510050.SH|512200.SH|512400.SH|512800.SH|512880.SH|513100.SH|515220.SH|515880.SH|518880.SH,-0.5631995166089576
2023,80,159766.SZ|159870.SZ|159901.SZ|159967.SZ|159981.SZ|510300.SH|510880.SH|512100.SH|512170.SH|512800.SH|513070.SH|513100.SH|513120.SH|515210.SH|518880.SH,-0.37538525869083134
2023,81,159611.SZ|159865.SZ|159915.SZ|159920.SZ|159980.SZ|161226.SZ|510050.SH|510300.SH|512400.SH|512980.SH|513030.SH|513070.SH|513290.SH|513500.SH|588000.SH,-1.1020249519559746
2023,82,159687.SZ|159870.SZ|159928.SZ|159985.SZ|164824.SZ|510050.SH|510180.SH|510210.SH|510500.SH|510880.SH|512400.SH|512880.SH|513070.SH|515880.SH|518880.SH,0.3008606046248142
2023,83,159611.SZ|159687.SZ|159766.SZ|159915.SZ|159920.SZ|501018.SH|510300.SH|512100.SH|512170.SH|512200.SH|513120.SH|513310.SH|515210.SH|516150.SH|588200.SH,-0.9827000760733606
2023,84,159611.SZ|159766.SZ|159852.SZ|159901.SZ|159920.SZ|159949.SZ|161226.SZ|510210.SH|510300.SH|510880.SH|512040.SH|512100.SH|512660.SH|512980.SH|515880.SH,-1.5288664685436042
2023,85,159920.SZ|159928.SZ|159981.SZ|161226.SZ|164824.SZ|510210.SH|510880.SH|512040.SH|512660.SH|513030.SH|513310.SH|513500.SH|515210.SH|515790.SH|518880.SH,-0.20335010178996782
2023,86,159687.SZ|159915.SZ|159928.SZ|159949.SZ|159980.SZ|160644.SZ|164824.SZ|510500.SH|512040.SH|512100.SH|512400.SH|513120.SH|513500.SH|515210.SH|515880.SH,-0.48882071491695084
2023,87,159796.SZ|159851.SZ|159852.SZ|159869.SZ|159901.SZ|161226.SZ|510180.SH|512040.SH|512200.SH|512400.SH|513070.SH|513310.SH|515210.SH|515220.SH|588000.SH,-1.65487627208244
2023,88,159796.SZ|159852.SZ|159869.SZ|159870.SZ|159949.SZ|159981.SZ|160644.SZ|164824.SZ|510050.SH|512100.SH|513030.SH|513120.SH|515210.SH|515220.SH|515790.SH,-0.06142610234800772
2023,89,159851.SZ|159901.SZ|159915.SZ|160644.SZ|164824.SZ|501018.SH|510180.SH|512100.SH|513080.SH|513100.SH|513180.SH|513290.SH|516150.SH|518880.SH|588000.SH,0.2362943747260215
2023,90,159687.SZ|159915.SZ|159981.SZ|159985.SZ|160644.SZ|161226.SZ|510880.SH|513030.SH|513080.SH|513100.SH|513120.SH|513290.SH|515790.SH|516150.SH|562500.SH,0.48564226927256726
2023,91,159687.SZ|159796.SZ|159851.SZ|159980.SZ|510180.SH|510210.SH|510300.SH|510880.SH|512200.SH|512400.SH|512880.SH|513100.SH|513290.SH|513500.SH|562500.SH,-0.26791417340039153
2023,92,159766.SZ|159796.SZ|159865.SZ|159928.SZ|160644.SZ|161226.SZ|501018.SH|510180.SH|510500.SH|510880.SH|512980.SH|513100.SH|515220.SH|515880.SH|516150.SH,-0.5923812464319965
2023,93,159796.SZ|159865.SZ|161226.SZ|164824.SZ|510180.SH|510210.SH|512660.SH|512880.SH|513080.SH|513100.SH|513120.SH|513290.SH|515220.SH|562500.SH|588200.SH,-0.5936498779684622
2023,94,159865.SZ|159901.SZ|159915.SZ|159920.SZ|159928.SZ|164824.SZ|510210.SH|510500.SH|512040.SH|512800.SH|512980.SH|513030.SH|513180.SH|515220.SH|515790.SH,-0.9631323827528263
2023,95,159611.SZ|159687.SZ|159825.SZ|159851.SZ|159870.SZ|159949.SZ|159981.SZ|161226.SZ|501018.SH|510180.SH|510210.SH|512880.SH|513500.SH|515790.SH|516150.SH,-0.7795484434478074
2023,96,159766.SZ|159915.SZ|159920.SZ|159949.SZ|159967.SZ|159985.SZ|501018.SH|512890.SH|512980.SH|513120.SH|513500.SH|513880.SH|515210.SH|515790.SH|515880.SH,0.33506768583821495
2023,97,159869.SZ|159901.SZ|159949.SZ|161226.SZ|510300.SH|510500.SH|512800.SH|512890.SH|513070.SH|515210.SH|516150.SH|518880.SH|562500.SH|588000.SH|588200.SH,-1.1513970542930263
2023,98,159825.SZ|159851.SZ|159865.SZ|159915.SZ|159949.SZ|159981.SZ|161226.SZ|510880.SH|512040.SH|512660.SH|512890.SH|513290.SH|515210.SH|515220.SH|588000.SH,-0.7415633618342152
2023,99,159687.SZ|159865.SZ|159901.SZ|159949.SZ|501018.SH|510180.SH|510300.SH|512040.SH|513070.SH|513100.SH|513310.SH|513880.SH|515220.SH|588000.SH|588200.SH,0.5206890326193869
2023,100,159687.SZ|159825.SZ|159851.SZ|159865.SZ|159869.SZ|159901.SZ|159980.SZ|159985.SZ|510210.SH|510300.SH|510500.SH|512200.SH|512660.SH|513120.SH|513180.SH,-0.7025908141131408
2024,1,159611.SZ|159825.SZ|159865.SZ|159870.SZ|159928.SZ|510050.SH|510300.SH|512100.SH|512170.SH|513400.SH|513730.SH|513750.SH|515880.SH|516150.SH|563300.SH,-0.5111407422744172
2024,2,159611.SZ|159825.SZ|159852.SZ|159915.SZ|159980.SZ|159985.SZ|510050.SH|510180.SH|512880.SH|513030.SH|513400.SH|515220.SH|516150.SH|562500.SH|588000.SH,-1.0568641204078388
2024,3,159852.SZ|159869.SZ|159928.SZ|159949.SZ|159985.SZ|510180.SH|510210.SH|510500.SH|512040.SH|512880.SH|512890.SH|513500.SH|513880.SH|515790.SH|562500.SH,-0.09442399292998338
2024,4,159509.SZ|159851.SZ|159865.SZ|159915.SZ|510050.SH|510180.SH|510880.SH|512100.SH|512200.SH|512660.SH|512980.SH|513070.SH|563300.SH|588200.SH|588220.SH,0.23715945932767524
