method,training_period,holding_period,code,eligible,shapley_score,included_count,excluded_count,included_mean_sharpe,excluded_mean_sharpe,contribution,standard_error,rank,group,selected
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513750.SH,True,0.03674198137414635,54,46,0.08144898954380081,0.04470700816965446,0.03674198137414635,0.12658090769996774,31,hong_kong,True
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159981.SZ,True,0.03277827962357021,71,29,0.07405337920252886,0.04127509957895865,0.03277827962357021,0.14053458331401547,32,commodity,True
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,588220.SH,True,0.01037763754919424,13,87,0.07357622277949251,0.06319858523029827,0.01037763754919424,0.21619076971544038,33,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512800.SH,True,-0.010106698423919619,10,90,0.055451649530165834,0.06555834795408545,-0.010106698423919619,0.22191121808058803,34,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513120.SH,True,-0.011779932850558464,62,38,0.060071303628481273,0.07185123647903974,-0.011779932850558464,0.13713789117449063,35,hong_kong,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,518880.SH,True,-0.02232319672241337,63,37,0.056288095324400544,0.07861129204681391,-0.02232319672241337,0.13830571061089972,36,commodity,True
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,515880.SH,True,-0.04735775566663493,4,96,0.019084232671723947,0.06644198833835888,-0.04735775566663493,0.2076771718908963,37,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159985.SZ,True,-0.048413071505771746,66,34,0.048087233799731094,0.09650030530550284,-0.048413071505771746,0.13766647412523636,38,commodity,True
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159825.SZ,True,-0.04975119494585507,14,86,0.02176165045825813,0.0715128454041132,-0.04975119494585507,0.1948053156090166,39,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,515790.SH,True,-0.08310764407606591,5,95,-0.014404583760569124,0.06870306031549679,-0.08310764407606591,0.17634800063191972,40,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,161226.SZ,True,-0.0859774670301174,64,36,0.033595789980851234,0.11957325701096863,-0.0859774670301174,0.12389008955054955,41,commodity,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159865.SZ,True,-0.10905039856563009,10,90,-0.0335976805973736,0.07545271796825649,-0.10905039856563009,0.24768313240305875,42,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510210.SH,True,-0.11261455469421236,3,97,-0.04468843994169249,0.06792611475251986,-0.11261455469421236,0.185349833751979,43,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159870.SZ,True,-0.11327676851966001,6,94,-0.041932484296786914,0.07134428422287309,-0.11327676851966001,0.288917106829014,44,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159509.SZ,True,-0.13969494893100753,25,75,-0.040223533586562145,0.09947141534444538,-0.13969494893100753,0.14139463251331935,45,global,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159980.SZ,True,-0.15655300570852826,64,36,0.00818859605662331,0.16474160176515157,-0.15655300570852826,0.13095343032240278,46,commodity,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,164824.SZ,True,-0.16453366092586402,32,68,-0.04733521131789403,0.11719844960796998,-0.16453366092586402,0.14456236278230644,47,global,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,160644.SZ,True,-0.17911650723890596,21,79,-0.0769543626070422,0.10216214463186375,-0.17911650723890596,0.14849742323083157,48,global,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513030.SH,True,-0.19093146024733298,23,77,-0.08246954627875291,0.10846191396858006,-0.19093146024733298,0.13786336192451246,49,global,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159766.SZ,True,-0.19855396994383573,5,95,-0.12407859333495044,0.07447537660888529,-0.19855396994383573,0.15120703063350868,50,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159611.SZ,True,-0.208444978222528,8,92,-0.12722170185303228,0.08122327636949574,-0.208444978222528,0.2014630071009512,51,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512890.SH,True,-0.22585459003167763,8,92,-0.14323854471744993,0.0826160453142277,-0.22585459003167763,0.23136832638367108,52,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510180.SH,True,-0.24357710636929433,4,96,-0.16928634400282908,0.07429076236646526,-0.24357710636929433,0.2892913087129599,53,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512400.SH,True,-0.2449479809940278,7,93,-0.16325394421275233,0.08169403678127546,-0.2449479809940278,0.21539003932240972,54,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513310.SH,True,-0.2555990974778014,26,74,-0.12459565402187955,0.13100344345592185,-0.2555990974778014,0.13306411240823626,55,global,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,515220.SH,True,-0.26441570817351057,11,89,-0.17078230216273094,0.09363340601077963,-0.26441570817351057,0.18480286311299912,56,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159967.SZ,True,-0.27289407002008725,9,91,-0.18378592560658594,0.08910814441350132,-0.27289407002008725,0.1798233034255345,57,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159928.SZ,True,-0.2773728189164175,10,90,-0.1850878589130823,0.09228496000333523,-0.2773728189164175,0.23940047317814564,58,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159869.SZ,True,-0.2991443593635179,7,93,-0.21365657609637817,0.08548778326713974,-0.2991443593635179,0.18394969914766213,59,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159796.SZ,True,-0.30446280742117837,4,96,-0.22773661701263773,0.07672619040854062,-0.30446280742117837,0.42092056822072565,60,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159329.SZ,True,-0.3049040244767102,34,66,-0.13668897804293528,0.16821504643377494,-0.3049040244767102,0.14063062105915128,61,global,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159518.SZ,True,-0.31246913566762435,22,78,-0.1791782477090535,0.13329088795857083,-0.31246913566762435,0.16839618321551109,62,global,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159920.SZ,True,-0.33267295229771177,29,71,-0.17165011801968186,0.16102283427802988,-0.33267295229771177,0.1222512536429045,63,hong_kong,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,516150.SH,True,-0.3726004111113062,9,91,-0.27451869599959516,0.09808171511171103,-0.3726004111113062,0.23962899047782196,64,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,510500.SH,True,-0.4168032985092972,10,90,-0.310575290546674,0.10622800796262322,-0.4168032985092972,0.26440120586398613,65,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,513080.SH,True,-0.44309205529106255,17,83,-0.30321872777988845,0.13987332751117412,-0.44309205529106255,0.1888245130538334,66,global,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,512100.SH,True,-0.5125753079746866,1,99,-0.44290187678324633,0.06967343119144037,-0.5125753079746866,0.06408401766738249,67,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,563300.SH,True,-0.8343333975958953,5,95,-0.7280690496044071,0.10626434799148825,-0.8343333975958953,0.3174029419644534,68,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159201.SZ,False,,0,100,,0.0645476781116935,,,,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159206.SZ,False,,0,100,,0.0645476781116935,,,,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,159209.SZ,False,,0,100,,0.0645476781116935,,,,a_share,False
rolling_shapley,2024-07-01/2024-12-31,2025-01-01/2025-06-30,520870.SH,False,,0,100,,0.0645476781116935,,,,global,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,518880.SH,True,1.202687447830554,66,34,0.5867803584264738,-0.6159070894040803,1.202687447830554,0.09917140474061902,1,commodity,True
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159206.SZ,True,0.8534697946990915,8,92,0.9630588372872496,0.10958904258815814,0.8534697946990915,0.15109361351025344,2,a_share,True
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159869.SZ,True,0.7457003226540978,7,93,0.8713679262323965,0.12566760357829865,0.7457003226540978,0.22578798236756564,3,a_share,True
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512890.SH,True,0.5981799226728559,7,93,0.7341739542498414,0.13599403157698556,0.5981799226728559,0.2980345688033391,4,a_share,True
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159611.SZ,True,0.49741865872199575,5,95,0.6504143519499814,0.15299569322798567,0.49741865872199575,0.4476774920277905,5,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513310.SH,True,0.49301289000373005,25,75,0.547626293666883,0.05461340366315295,0.49301289000373005,0.17539140248313806,6,global,True
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159901.SZ,True,0.39088068313595237,4,96,0.5531120819745997,0.16223139883864737,0.39088068313595237,0.24925036226971992,7,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512800.SH,True,0.3778940213542055,7,93,0.5293080660234966,0.15141404466929104,0.3778940213542055,0.2835473973941369,8,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,563300.SH,True,0.3704071287353661,9,91,0.5149371133132685,0.14452998457790248,0.3704071287353661,0.2765430396869414,9,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,164824.SZ,True,0.358706208412452,26,74,0.44330922038929993,0.08460301197684793,0.358706208412452,0.16879987471109664,10,global,True
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159796.SZ,True,0.34798549891035385,6,94,0.5049729951398181,0.15698749622946423,0.34798549891035385,0.344780991362767,11,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,515880.SH,True,0.2751029545871796,8,92,0.4309613443842907,0.15585838979711109,0.2751029545871796,0.2383626276282996,12,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159766.SZ,True,0.26705656419733254,5,95,0.43157036215155137,0.16451379795421883,0.26705656419733254,0.21623459559232996,13,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510180.SH,True,0.2638109672060658,7,93,0.4232108256657266,0.15939985845966081,0.2638109672060658,0.29119551585080494,14,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159915.SZ,True,0.25444723433289795,4,96,0.4221359711236675,0.16768873679076954,0.25444723433289795,0.29659254479145697,15,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159852.SZ,True,0.21435614827816804,5,95,0.38150496702834513,0.1671488187501771,0.21435614827816804,0.45364852664558103,16,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159967.SZ,True,0.20386152898049836,5,95,0.3715350786955589,0.16767354971506054,0.20386152898049836,0.29950175343934093,17,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513030.SH,True,0.16841702358022737,26,74,0.3024952236134537,0.13407820003322635,0.16841702358022737,0.1557451049175991,18,global,True
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159529.SZ,True,0.16828834371250498,24,76,0.30576576738558925,0.13747742367308427,0.16828834371250498,0.18778515080580127,19,global,True
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159980.SZ,True,0.16315567511088255,65,35,0.23497111245289434,0.07181543734201179,0.16315567511088255,0.15357877734961742,20,commodity,True
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513070.SH,True,0.1426194556943967,31,69,0.2762740505932192,0.13365459489882248,0.1426194556943967,0.18127828361195342,21,hong_kong,True
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159928.SZ,True,0.13895257623773258,3,97,0.31265062511468605,0.17369804887695348,0.13895257623773258,0.5921958324446298,22,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159865.SZ,True,0.12755784388564131,8,92,0.29521984253887545,0.16766199865323414,0.12755784388564131,0.23260646907205004,23,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,515220.SH,True,0.11488231744479832,5,95,0.2870048277366439,0.17212251029184555,0.11488231744479832,0.2872282430252981,24,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513750.SH,True,0.07477148217859317,49,51,0.21600008207516797,0.1412285998965748,0.07477148217859317,0.15476373198065757,25,hong_kong,True
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512660.SH,True,0.061088782771969524,8,92,0.2340683063142974,0.17297952354232787,0.061088782771969524,0.296224647394817,26,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513400.SH,True,0.059108951227996726,29,71,0.21983398153596312,0.1607250303079664,0.059108951227996726,0.159851025418967,27,global,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,588200.SH,True,0.048167377821093066,8,92,0.22218061375949108,0.17401323593839801,0.048167377821093066,0.2651846832837103,28,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,515210.SH,True,0.04441618127769223,8,92,0.21872951293956228,0.17431333166187005,0.04441618127769223,0.3209548894417424,29,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159687.SZ,True,0.034135014442715245,25,75,0.20346788699612187,0.16933287255340662,0.034135014442715245,0.17770553678104942,30,global,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513500.SH,True,0.0323677923176397,18,82,0.20440821586455002,0.17204042354691032,0.0323677923176397,0.20808050190206762,31,global,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513290.SH,True,0.010817551248071017,25,75,0.18597978960013872,0.1751622383520677,0.010817551248071017,0.18929023497337885,32,global,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513080.SH,True,0.007188997051719742,26,74,0.18318648398235807,0.17599748693063832,0.007188997051719742,0.16214714841484087,33,global,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159329.SZ,True,0.005678698862277565,31,69,0.181784928379057,0.17610622951677943,0.005678698862277565,0.18900154469167382,34,global,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159870.SZ,True,-0.02284516443048809,4,96,0.1559352683108169,0.17878043274130498,-0.02284516443048809,0.22538724881629907,35,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159949.SZ,True,-0.022886423739918033,9,91,0.15703998056076005,0.17992640430067808,-0.022886423739918033,0.3296145846009318,36,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513730.SH,True,-0.03583211979813189,33,67,0.15385910589933707,0.18969122569746896,-0.03583211979813189,0.1660123575265765,37,global,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513120.SH,True,-0.03801547126559318,61,39,0.16304059237050414,0.20105606363609732,-0.03801547126559318,0.15329466718788126,38,hong_kong,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512400.SH,True,-0.046386918529967014,9,91,0.13565453030181546,0.18204144883178247,-0.046386918529967014,0.34409596014200217,39,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510300.SH,True,-0.046645444543093106,7,93,0.13448636273900888,0.181131807282102,-0.046645444543093106,0.186623679557354,40,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513180.SH,True,-0.07376991077322778,27,73,0.12401459129962919,0.19778450207285697,-0.07376991077322778,0.17687620233170756,41,hong_kong,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513100.SH,True,-0.08010087538260356,16,84,0.11058189084269844,0.190682766225302,-0.08010087538260356,0.18439558693774222,42,global,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512170.SH,True,-0.09233413460841847,8,92,0.0929192223243405,0.18525335693275896,-0.09233413460841847,0.2907321966904412,43,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,562500.SH,True,-0.10288227457103638,10,90,0.0852725790501527,0.18815485362118908,-0.10288227457103638,0.22180182179326902,44,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,513880.SH,True,-0.1089128930646376,27,73,0.09836021422690001,0.2072731072915376,-0.1089128930646376,0.18514233765870153,45,global,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512040.SH,True,-0.1123891580056903,10,90,0.07671638395896418,0.18910554196465448,-0.1123891580056903,0.2989336420752119,46,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159920.SZ,True,-0.11768274329951331,32,68,0.09784236072041641,0.21552510401992972,-0.11768274329951331,0.15343438434673418,47,hong_kong,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512980.SH,True,-0.12329636426825744,6,94,0.061968043751923475,0.1852644080201809,-0.12329636426825744,0.3497412246193357,48,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159981.SZ,True,-0.14019337577395846,64,36,0.1273970108854604,0.26759038665941887,-0.14019337577395846,0.1597878521746639,49,commodity,True
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,515790.SH,True,-0.14910801440511742,9,91,0.04217833305542859,0.191286347460546,-0.14910801440511742,0.31246774185479714,50,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,161226.SZ,True,-0.16016326722993568,70,30,0.12981764599510476,0.28998091322504044,-0.16016326722993568,0.16063949081179615,51,commodity,True
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,588220.SH,True,-0.18377358890041012,8,92,0.008794924375708169,0.1925685132761183,-0.18377358890041012,0.22623293861903757,52,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510210.SH,True,-0.20548056438044013,3,97,-0.021449521284941448,0.18403104309549867,-0.20548056438044013,0.4956169676868235,53,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512200.SH,True,-0.20566616278077587,8,92,-0.011346243594228339,0.19431991918654754,-0.20566616278077587,0.2804577555008553,54,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,588000.SH,True,-0.21594755588588158,6,94,-0.025124076368643222,0.19082347951723835,-0.21594755588588158,0.37224287948272905,55,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159326.SZ,True,-0.2247545054421481,8,92,-0.028907518842690827,0.19584698659945726,-0.2247545054421481,0.32942680579236566,56,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,160644.SZ,True,-0.22831394435214925,26,74,0.008914307343495067,0.23722825169564432,-0.22831394435214925,0.16048939521426975,57,global,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510050.SH,True,-0.26586617181114314,9,91,-0.06407159018405476,0.20179458162708835,-0.26586617181114314,0.287533971122216,58,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512880.SH,True,-0.2723034359159028,11,89,-0.06448343180106805,0.20782000411483476,-0.2723034359159028,0.24441897847835653,59,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,516150.SH,True,-0.3214599354843325,5,95,-0.12752031254603038,0.1939396229383021,-0.3214599354843325,0.5025353980332046,60,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159509.SZ,True,-0.32245553043532404,21,79,-0.07687324287982053,0.24558228755550354,-0.32245553043532404,0.18032833178070112,61,global,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,501018.SH,True,-0.38704001884694617,67,33,0.050143419944593225,0.43718343879153937,-0.38704001884694617,0.15082727209513105,62,commodity,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159209.SZ,True,-0.39724987557684377,5,95,-0.1995207556339161,0.19772911994292766,-0.39724987557684377,0.371608936980948,63,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,512100.SH,True,-0.40822683792483516,7,93,-0.20178433310601124,0.2064425048188239,-0.40822683792483516,0.25757596402068605,64,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159201.SZ,True,-0.4111554538772293,7,93,-0.2045079459417378,0.20664750793549153,-0.4111554538772293,0.31401752760541224,65,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510880.SH,True,-0.44080982053893936,10,90,-0.21886221232095995,0.2219476082179794,-0.44080982053893936,0.19548460253638048,66,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159825.SZ,True,-0.5415254092844718,4,96,-0.34199776674900745,0.19952764253546432,-0.5415254092844718,0.1556488276408298,67,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159851.SZ,True,-0.6092784970967678,7,93,-0.38876237613590864,0.2205161209608592,-0.6092784970967678,0.296393311388139,68,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,510500.SH,True,-0.6567955607983014,3,97,-0.4592250678102669,0.1975704929880345,-0.6567955607983014,0.3557117488362103,69,a_share,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159518.SZ,True,-0.6698772531479705,22,78,-0.3446376312913315,0.325239621856639,-0.6698772531479705,0.17095447722580698,70,global,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,159985.SZ,True,-0.71457532774465,68,32,-0.05079747871420256,0.6637778490304475,-0.71457532774465,0.1531335899984715,71,commodity,False
rolling_shapley,2025-01-01/2025-06-30,2025-07-01/2025-12-31,520870.SH,False,,0,100,,0.1778666261640855,,,,global,False
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,515880.SH,True,0.8605856094000903,11,89,2.939262828524329,2.0786772191242386,0.8605856094000903,0.15387970551634542,1,a_share,True
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,161226.SZ,True,0.5038462182807659,68,32,2.3345724260080933,1.8307262077273274,0.5038462182807659,0.13253852297060836,2,commodity,True
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159206.SZ,True,0.5033561937570723,6,94,2.646496458289896,2.143140264532824,0.5033561937570723,0.09603854426787561,3,a_share,True
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512660.SH,True,0.453567650871848,8,92,2.5906238749603485,2.1370562240885005,0.453567650871848,0.1532308774135639,4,a_share,True
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159509.SZ,True,0.42095697304072743,21,79,2.5058976448604233,2.084940671819696,0.42095697304072743,0.18207516727844614,5,global,True
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159796.SZ,True,0.41420345053702956,8,92,2.5544088106523155,2.140205360115286,0.41420345053702956,0.19367583232279761,6,a_share,False
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512170.SH,True,0.41076389556204207,8,92,2.551244420075327,2.140480524513285,0.41076389556204207,0.3257891695016523,7,a_share,False
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159967.SZ,True,0.40219914664447787,6,94,2.5514088340040577,2.14920968735958,0.40219914664447787,0.22520714490569071,8,a_share,False
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,516150.SH,True,0.3785934267266784,10,90,2.5140757202122592,2.135482293485581,0.3785934267266784,0.20306142591465665,9,a_share,False
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159949.SZ,True,0.33733248340355093,7,93,2.487060845723551,2.14972836232,0.33733248340355093,0.15580466933090592,10,a_share,False
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159201.SZ,True,0.30920068828158653,8,92,2.4578062693773077,2.148605581095721,0.30920068828158653,0.2974019809447533,11,a_share,False
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159529.SZ,True,0.2760618911575494,19,81,2.396951767995864,2.1208898768383144,0.2760618911575494,0.14185320966718365,12,global,True
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159915.SZ,True,0.27274403469347286,6,94,2.429721028770113,2.1569769940766403,0.27274403469347286,0.13888681307489004,13,a_share,False
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513290.SH,True,0.26201449962983814,32,68,2.3515114959065384,2.0894969962767003,0.26201449962983814,0.15861182687122055,14,global,True
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512100.SH,True,0.2544084035475378,3,97,2.4201177875993602,2.1657093840518225,0.2544084035475378,0.2031630472994758,15,a_share,False
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512040.SH,True,0.23323026345379594,8,92,2.387913478535741,2.154683215081945,0.23323026345379594,0.2781696471924411,16,a_share,False
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513030.SH,True,0.21621807099985046,28,72,2.329018647278141,2.1128005762782904,0.21621807099985046,0.13531165588442745,17,global,True
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,510500.SH,True,0.21398388523793566,7,93,2.3723466494295287,2.158362764191593,0.21398388523793566,0.11353675082815325,18,a_share,False
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,159920.SZ,True,0.1946432302293153,48,52,2.2745561158774925,2.0799128856481772,0.1946432302293153,0.13569117070859302,19,hong_kong,True
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513310.SH,True,0.17509706804914948,30,70,2.295909583792653,2.1208125157435034,0.17509706804914948,0.1532939235698054,20,global,False
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,518880.SH,True,0.16792904414754117,69,31,2.225399639843986,2.057470595696445,0.16792904414754117,0.1500328425158471,21,commodity,True
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,512880.SH,True,0.13968178211769544,4,96,2.307436146991236,2.1677543648735407,0.13968178211769544,0.3343869223812221,22,a_share,False
rolling_shapley,2025-07-01/2025-12-31,2026-01-01/2026-06-30,513070.SH,True,0.08009004991758761,33,67,2.227001969603032,2.1469119196854445,0.08009004991758761,0.1583828243634211,23,hong_kong,True
